500.2925,650.1925,-12.1343,0.0414,0.8980,0.8531,0.8082
-151.5720,-1.4720,-826.9650,0.0037,0.1765,0.0559,0.0529
-301.6558,174.1721,-1014.4697,0.0028,0.4667,0.4247,0.3847
-322.5904,500.0000,-1040.8238,0.0029,0.6000,0.5700,0.5400
49.4147,650.1926,-575.7316,0.0131,0.8980,0.8531,0.8082
199.7074,650.1926,-387.8658,0.0414,0.8980,0.8531,0.8082
99.2140,-1.4720,-826.9650,0.0047,0.1765,0.0559,0.0529
24.1721,174.1721,-1014.4697,0.0038,0.4667,0.4247,0.3847
10.2884,500.0000,-1049.4573,0.0040,0.6000,0.5700,0.5400
199.7074,650.1926,-575.7316,0.0179,0.8980,0.8531,0.8082
274.8537,650.1926,-387.8658,0.0525,0.8980,0.8531,0.8082
350.0006,3.5979,-820.3464,0.0053,0.6000,0.5700,0.5400
350.0000,174.1721,-1014.4697,0.0043,0.4667,0.4247,0.3847
349.9071,500.0000,-1045.1744,0.0047,0.6000,0.5700,0.5400
350.0000,650.1926,-575.7316,0.0204,0.8980,0.8531,0.8082
350.0000,650.1926,-387.8658,0.0576,0.8980,0.8531,0.8082
600.7860,-1.4720,-826.9650,0.0047,0.1765,0.0559,0.0529
675.8279,174.1721,-1014.4697,0.0038,0.4667,0.4247,0.3847
683.3879,500.0000,-1033.6756,0.0041,0.6000,0.5700,0.5400
500.2926,650.1926,-575.7316,0.0179,0.8980,0.8531,0.8082
425.1463,650.1926,-387.8658,0.0525,0.8980,0.8531,0.8082
851.5720,-1.4720,-826.9650,0.0037,0.1765,0.0559,0.0529
1001.6558,174.1721,-1014.4697,0.0028,0.4667,0.4247,0.3847
1014.1157,500.0000,-1030.2301,0.0029,0.6000,0.5700,0.5400
650.5853,650.1926,-575.7316,0.0131,0.8980,0.8531,0.8082
500.2926,650.1926,-387.8658,0.0414,0.8980,0.8531,0.8082
